Ticker,NVDA,NVDA,NVDA,NVDA,NVDA,AMZN,AMZN,AMZN,AMZN,AMZN,META,META,META,META,META,V,V,V,V,V,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,JPM,JPM,JPM,JPM,JPM,MA,MA,MA,MA,MA,AAPL,AAPL,AAPL,AAPL,AAPL,TSLA,TSLA,TSLA,TSLA,TSLA,MSFT,MSFT,MSFT,MSFT,MSFT
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-15,133.61345527658474,136.4126928345012,131.25409986764885,136.2027587890625,185217300,222.8300018310547,223.57000732421875,220.75,223.35000610351562,31291300,608.7879539786943,621.0094058849253,605.0865780513573,615.6818237304688,15524300,311.4677688800146,314.95302435047194,310.92165986832424,314.0494384765625,5222000,192.336729949174,195.5939775570945,191.11153257710336,194.78713989257812,21776000,246.47558427174647,249.69433919695268,239.86090269206412,248.39503479003906,18448500,513.3802970999888,521.5454825127662,511.548085139803,520.1314697265625,3024800,233.58357326040942,237.88413049671612,233.37451206555187,236.7990264892578,39832000,409.8999938964844,429.79998779296875,405.6600036621094,428.2200012207031,81375500,416.06078709453215,425.0147242617403,415.2070689754285,423.1882019042969,19637800
2025-01-16,138.60208327625168,138.7120538029648,133.4534978315376,133.53347778320312,209235600,224.4199981689453,224.64999389648438,220.30999755859375,220.66000366210938,24757300,610.0749733489131,614.8139040494975,608.2891666484603,609.8754272460938,8355300,313.5231520921063,316.9289545160612,313.5231520921063,315.0125732421875,4606700,193.38262220625612,194.71739096273467,192.05780896613516,192.1574249267578,17815400,250.0191700123843,253.01153384400604,248.3753449882823,250.28494262695312,15292300,521.3960326760513,524.8811671846328,518.5083254871432,520.9180908203125,3275600,236.28136958651152,236.9383864807084,227.0033243432251,227.23228454589844,71759100,423.489990234375,424.0,409.1300048828125,413.82000732421875,68335200,425.56074187721237,426.34493507947604,421.28230542678756,421.47088623046875,15300000
2025-01-17,136.65262268416788,138.46212527408701,135.4229633158422,137.67234802246094,201188800,225.83999633789062,226.50999450683594,223.0800018310547,225.94000244140625,42370100,622.595660662352,623.513499583834,602.2631506831576,611.3419799804688,17280600,315.2608010764125,318.32900492147263,314.4763641418321,317.3658447265625,5805800,195.76329797481387,196.46056410218043,192.9941444980855,195.23536682128906,27735100,250.1569692778846,256.5354067376623,248.1883144429222,255.09829711914062,17678100,522.3520111103314,525.8869213292937,518.7971663874434,522.4714965820312,2374800,231.07489856287185,231.24413133243607,227.4512878984511,228.9445343017578,68488300,421.5,439.739990234375,419.75,426.5,94991400,430.91124996405387,431.29840862027794,425.0346177976779,425.8883056640625,26197500
2025-01-21,139.12194717769367,141.7912151745994,137.05250594430132,140.79148864746094,197749000,228.89999389648438,231.77999877929688,226.94000244140625,230.7100067138672,39951500,616.3902400115962,620.0516704767022,607.5907866326766,615.0234375,11674000,318.0510325397163,322.2909077390009,317.7432212183494,321.3476257324219,5653000,198.29339931939404,201.50082353528188,197.0980685764286,197.27737426757812,29971300,255.9940227277619,260.10850386711076,255.43294892531785,258.9076232910156,13712100,525.4188742928941,527.729027987854,524.6720597233309,525.8171997070312,2706900,222.99146586562136,223.40957304130882,218.39227174297113,221.63758850097656,98070400,432.6400146484375,433.20001220703125,406.30999755859375,424.07000732421875,87320900,427.04974598441896,427.74460185190514,422.4834247796493,425.3621826171875,26085700
2025-01-22,144.62045561465226,147.74958954273308,143.6307207753195,147.02980041503906,237651400,232.02000427246094,235.44000244140625,231.19000244140625,235.00999450683594,41448200,621.8474509712569,632.2232391929498,617.9864744815644,622.0469970703125,12274000,322.479534107977,323.4426943515897,320.10640544733417,321.278076171875,5026500,198.28344103159932,199.6978996202174,196.7594109579838,197.59613037109375,26200600,258.7796688134332,259.2521567820625,256.1712071975693,258.7206115722656,9021900,525.7574425021103,528.0476616305522,523.4373216192647,524.94091796875,2037600,218.80041619812283,223.1109227348787,218.80041619812283,222.82223510742188,64126500,416.80999755859375,428.0,414.5899963378906,415.1099853515625,60963300,434.35587089419175,443.9947588601348,432.8072967513622,442.9326171875,27803800
2025-01-23,145.01034368405638,147.1897403093082,143.6807055002306,147.17974853515625,155915500,234.10000610351562,235.52000427246094,231.50999450683594,235.4199981689453,26404400,625.897953878345,635.1164107716554,619.7024649482253,634.966796875,9910200,321.47669594571107,326.19319662424624,321.2880334943814,325.8952941894531,5297100,197.3670210617764,199.5185981768782,194.43848807720923,197.2076416015625,26951400,260.54162870024055,262.67760239191387,259.67541575937634,261.7818908691406,10749700,526.80296422571,532.0804414851718,526.4345405814782,531.9509887695312,2196500,223.72813912330528,226.00782197454978,221.29912251598503,222.6529998779297,60234800,416.05999755859375,420.7300109863281,408.95001220703125,412.3800048828125,50690600,438.76331124507635,443.4785278251988,438.266972657695,443.4388122558594,18389300
2025-01-24,148.32942123311412,148.92926325643236,141.84120577881646,142.58099365234375,234657600,234.5,236.39999389648438,232.92999267578125,234.85000610351562,25890700,634.917017335238,650.4806401975176,632.7221318308331,645.9811401367188,19065300,325.7066282741322,328.75498437387733,325.4981177836418,327.87127685546875,4327500,197.32718592161126,200.11625050908367,197.22756995808922,199.428955078125,23877500,259.55732988070605,262.913890376841,258.88799436692057,260.6893005371094,7666300,530.7262447222923,533.7832129361533,529.889846452761,531.22412109375,2472900,223.76795755359672,224.61413662079448,220.4131353788753,221.77696228027344,54697900,414.45001220703125,418.8800048828125,405.7799987792969,406.5799865722656,56427100,441.9002090925553,443.37928850377745,438.16773293128523,440.8082580566406,15549500
2025-01-27,124.7658794397831,128.3648859520762,116.668088091544,118.38761901855469,818830900,226.2100067138672,235.61000061035156,225.86000061035156,235.4199981689453,49428300,625.1497368617698,662.3229161040041,623.6432460146609,658.3422241210938,28399200,327.6726438389642,333.1239153988059,325.7363842771576,332.1806335449219,6636500,191.65937189687645,196.11193470563097,189.98591802549169,191.06170654296875,41728900,260.02977836567374,261.80155564195655,258.1497094566725,261.6834411621094,7522300,531.3138047476826,545.6625760894019,529.4019155816853,545.3140869140625,3074600,223.01138591977585,231.10477141655377,222.9715575076631,228.82508850097656,94863400,394.79998779296875,406.69000244140625,389.0,397.1499938964844,58125500,420.90507512895306,432.01313557520695,420.39880005578783,431.3778076171875,35647800
2025-01-28,121.77668294561497,128.96471894622445,116.21820602712087,128.95472717285156,579666400,234.2899932861328,241.77000427246094,233.97999572753906,238.14999389648438,41587200,664.4479402705756,680.9893189567582,657.933128684667,672.758544921875,20950100,332.3097562009158,335.4474436635763,330.5423108468258,332.12109375,5999600,191.99804618358004,194.71739168696277,189.93611434526252,194.53810119628906,24157900,261.6834562601186,263.14024164800065,260.6794230449138,262.9532470703125,7375400,544.2186927271108,549.207423789456,540.3551671480298,545.0352172851562,2727800,229.81063008981926,239.1085741517517,229.77080167884077,237.187255859375,75707600,396.9100036621094,400.5899963378906,386.5,398.0899963378906,48910700,431.4175234893937,445.0966142937209,428.2211016468738,443.9252624511719,23491700
2025-01-29,126.46540553655986,126.85529827150769,120.01717249490751,123.66616821289062,467120600,239.02000427246094,240.38999938964844,236.14999389648438,237.07000732421875,26091700,673.426995188933,679.4628842264866,664.1187205609702,674.9135131835938,21377800,332.14095799099334,334.7325365709946,332.14095799099334,333.51123046875,5087300,194.7970833042233,196.0222806001553,192.6753879484473,194.64767456054688,18218300,263.0221085895397,266.4377257710217,261.44717878691085,262.4019775390625,7684900,544.6767125182909,548.2713650841561,544.1788361814368,546.4690551757812,2549000,233.06589003597526,238.78005164957875,232.9563846938824,238.2823028564453,45486100,395.2099914550781,398.5899963378906,384.4800109863281,389.1000061035156,68033600,443.41896958220315,443.607580668921,437.1750216711049,439.09088134765625,23581400
2025-01-30,123.06634175444341,124.96582380169083,118.06770880237578,124.61592102050781,392925500,237.13999938964844,237.9499969482422,232.22000122070312,234.63999938964844,32020700,695.1961710974357,709.1335868447954,674.5244243363409,685.3990478515625,29322900,337.11560303126134,342.0108267537755,336.6091901281213,340.630615234375,8081300,197.22756600165175,200.6142959037936,196.89885156773758,200.08636474609375,24354700,264.4198785229307,265.473116067307,262.4413708045233,264.0261535644531,8753500,552.6427706753475,574.4895882210099,552.1747960600119,563.6060180664062,6005200,237.59540286874542,239.70585285329432,236.14198492507634,236.520263671875,55658300,410.7799987792969,412.5,384.4100036621094,400.2799987792969,98092900,415.7034295288443,419.7634757332681,410.1345248522129,411.95111083984375,54586300
2025-01-31,123.74615511454752,127.81504199868698,119.15741376372098,120.03717041015625,388161100,236.5,240.2899932861328,236.41000366210938,237.67999267578125,36110200,689.3896795162744,703.656342326233,683.9823274447602,687.5739135742188,19303900,344.02654379001,348.77283193492343,339.30010368753335,339.38946533203125,8624100,201.21196665384008,204.6783863780237,201.0127499247283,203.22409057617188,32001100,265.01049259915686,266.5755696542428,262.7760500420943,263.1107177734375,7193800,561.4253646684997,563.1380303537843,552.2843610348863,553.0709838867188,4505100,246.0770438113447,246.0770438113447,232.38895238779278,234.9374237060547,100959800,401.5299987792969,419.989990234375,401.3399963378906,404.6000061035156,83283600,415.911907348454,417.60937689111034,411.87170384291437,412.0205993652344,34161900
2025-02-03,114.71862375628316,118.53757894355685,112.97910166242248,116.62810516357422,371235700,234.05999755859375,239.25,232.89999389648438,237.4199981689453,37285900,674.3348273334816,702.35939297386,673.6763921954532,695.8346557617188,21415700,337.6021419311797,343.55982678878877,336.8474921524632,343.381103515625,8004500,199.90707487204236,202.9551348332388,199.31938021531738,200.44496154785156,27838300,257.72642625482933,263.96708831653945,257.59848892765325,262.6283874511719,8381400,550.2928477159253,562.6003378660283,548.7295085105136,561.5548095703125,3195500,228.95449458875606,230.78620649590428,224.6838014511222,226.9833984375,73063300,386.67999267578125,389.1700134277344,374.3599853515625,383.67999267578125,93732100,408.5859935358612,412.368091725276,405.6675197732108,407.9109802246094,25679100
2025-02-04,116.92801344303115,121.16685177317855,116.66808241089754,118.6175537109375,256550000,239.00999450683594,242.52000427246094,238.02999877929688,242.05999755859375,29713800,700.8628252657932,706.0607052934838,689.9981897729963,702.5488891601562,13826300,342.1697113136232,343.56977091162037,340.1242419072209,342.7158203125,5532600,202.59654903669593,206.24227455727316,202.01880986682883,205.57489013671875,43856400,265.6109389686158,265.6109389686158,262.6481034697921,263.74072265625,5626000,568.455319528655,569.5705577166557,555.211820464204,556.7352905273438,2638900,226.2268315478868,232.08036234711574,225.62952690670866,231.75184631347656,45067300,382.6300048828125,394.0,381.3999938964844,392.2099914550781,57072200,409.66794472749183,410.8889485554991,406.7395349510832,409.35028076171875,20532100
2025-02-05,121.7267002537778,124.96581196424484,120.72697375806385,124.79586029052734,262230800,237.02000427246094,238.32000732421875,235.1999969482422,236.1699981689453,38727300,701.9104857176951,716.4665130283939,697.381087327231,703.2274169921875,17778200,343.55984402359735,347.01531232320224,342.81513337903755,346.9755859375,4939100,190.32460742693195,191.998046136523,187.29645852491726,190.58358764648438,70373900,264.6954835634121,266.39838077199465,264.12455685194567,266.191650390625,5704400,558.9657449342881,564.4623191990618,557.4223404290478,563.884765625,2404700,227.50106167329415,231.62242106375825,227.24223776986636,231.42332458496094,39620300,387.510009765625,388.3900146484375,375.5299987792969,378.1700134277344,57223300,409.3304308556131,410.79957365654525,407.39469828604103,410.2635498046875,16316700
2025-02-06,127.38515593926263,128.7347928917548,125.17576116570511,128.64480590820312,251483600,238.00999450683594,239.66000366210938,236.00999450683594,238.8300018310547,60897100,704.2350030352095,717.2246803609337,701.860544580122,710.3307495117188,13080700,347.3131247062855,348.17698405697485,344.15555938916293,345.02935791015625,4294500,188.76074056252688,191.35060376868358,187.98378464053243,190.85255432128906,29297400,268.1800329702387,272.6390352369144,266.93977073735846,272.5602722167969,7264400,563.7255049116309,567.3301249770107,562.1422313098233,564.7510986328125,1738400,230.24864925075528,232.74735812237688,229.3925206475463,232.1699676513672,29925300,373.0299987792969,375.3999938964844,363.17999267578125,374.32000732421875,77918200,410.9683447102107,415.1376009046221,410.9683447102107,412.7750244140625,16309800
2025-02-07,129.18464838201572,130.3343276557766,124.96580169637689,129.80447387695312,228186300,232.5,234.80999755859375,228.05999755859375,229.14999389648438,77539300,715.1295132827424,723.3204021183071,710.091294290037,712.8548583984375,16427100,345.5457342339945,348.27633989245277,344.7612972147239,345.5655822753906,4261200,190.3046897826863,190.43417229867478,182.52516013677956,184.61695861816406,49315000,272.9244711504969,274.1844091306425,270.40459519020567,271.4775085449219,6857900,565.6472463720127,567.6287844159149,559.3939513506915,560.3598022460938,2008300,231.55275755143822,232.946448173879,226.236788599926,226.60513305664062,39707200,370.19000244140625,380.54998779296875,360.3399963378906,361.6199951171875,70298300,413.4302096384315,415.58430218979566,405.1115698860282,406.7494812011719,22886800
2025-02-10,130.05441853152416,134.96307937585763,129.92446445785666,133.53347778320312,216989100,230.5500030517578,233.9199981689453,229.1999969482422,233.13999938964844,35419900,716.885419282827,719.5192814719111,709.6722880239806,715.7281494140625,12904300,346.2408345480553,349.41824863439876,345.24788696438134,348.75299072265625,6067000,186.61914089319663,187.46581586539978,185.1349480135509,185.74256896972656,23105600,271.8220440844745,271.8515727090942,265.36485782708667,266.7921447753906,8627400,562.8492248721747,564.8606648144847,558.6172758129854,563.0881958007812,2357700,228.7876615470872,229.80417456619486,226.42572786906877,226.8741912841797,33115600,356.2099914550781,362.70001220703125,350.510009765625,350.7300109863281,77514900,410.6804954197058,412.41768060214906,407.91094771202364,409.201416015625,20817900
2025-02-11,132.54376130884148,134.4432358451655,130.9841901729766,132.76370239257812,178902400,231.9199981689453,233.44000244140625,230.1300048828125,232.75999450683594,23713700,711.6576791372714,721.9735485962613,708.3852936539699,718.12255859375,12998000,346.4255299716075,350.2249790332437,344.38657466726033,348.83251953125,5154800,184.3081687207876,186.21072116923287,183.56109458441756,184.5970458984375,21239500,266.0243265133115,271.8909092690704,265.4337240792701,270.68017578125,7196400,562.5902600508058,564.0241462469993,556.8447480157386,562.301513671875,1847800,227.4223198813819,234.42836130351915,227.35256634016287,231.82725524902344,53718400,345.79998779296875,349.3699951171875,325.1000061035156,328.5,118543400,406.64031711794166,409.4694230026259,406.30278019920314,408.4271240234375,18140600
2025-02-12,129.98445236307722,132.203846559633,129.04470695043977,131.10414123535156,160278600,230.4600067138672,231.17999267578125,228.16000366210938,228.92999267578125,32285200,713.6330486346045,725.4055376689322,710.9393285513713,723.6895751953125,12016500,347.28094130801685,349.93655526319566,345.6199153339713,349.598388671875,6760100,182.5052293386179,184.38785552440282,181.12065256917043,182.89370727539062,22072600,269.78447219399146,272.117353638412,268.9674935735268,271.1330261230469,6683900,559.6230605588905,562.3514136028192,557.0639684796625,562.2020263671875,1722200,230.41209906543347,236.15247950770552,229.89386689621963,236.06277465820312,45243300,329.94000244140625,346.3999938964844,329.1199951171875,336.510009765625,105382700,404.22806155020925,407.7421472112012,401.40886202523427,406.044677734375,19121700
2025-02-13,131.52401516963508,136.46266649297655,131.13412244698262,135.25299072265625,197430000,228.85000610351562,230.4199981689453,227.52000427246094,230.3699951171875,31346500,719.8386103490428,727.3011596897542,716.3666786322259,726.8621826171875,12569100,351.2195934369595,354.16365497356094,348.84247159065154,353.7160949707031,4279200,183.6009416706382,185.5532868448968,182.42553716023775,185.41383361816406,21402500,271.1822241296935,272.6291867449517,269.51870826455684,271.9893798828125,8398700,563.1977787645687,564.9802152345445,559.0853146968728,563.90478515625,1709500,236.10264318513748,241.514131106333,234.7672133917818,240.70689392089844,53614100,345.0,358.69000244140625,342.8500061035156,355.94000244140625,89441500,404.01963601763975,407.99034497113007,403.38430804391083,407.5337219238281,23891700
2025-02-14,136.44266486168982,139.21191146517995,135.46293718873886,138.81202697753906,195479600,229.1999969482422,229.88999938964844,227.22999572753906,228.67999267578125,27031100,724.447817848227,739.1833564308025,723.9290101705715,734.9532470703125,16901200,352.52254225310895,353.5171605121105,351.31906265865246,351.9058837890625,5720300,184.33806551853942,185.67283443666003,183.6009620380095,184.5074005126953,20448400,273.0229011658313,274.85376585107855,272.11733672996746,272.255126953125,5688600,563.6060190521214,566.8222809595072,561.7339990356569,562.361328125,1927400,240.4278591482801,244.71320848741047,240.16875066053348,243.76644897460938,40896200,360.6199951171875,362.0,347.5,355.8399963378906,68277300,404.80385028408716,405.91564391864586,402.9078331667541,405.43914794921875,22758500
2025-02-18,141.23137649622348,143.40078131766987,137.89227816645598,139.36187744140625,219176600,228.82000732421875,229.3000030517578,223.72000122070312,226.64999389648438,42975100,734.2848205070356,735.2824901001159,704.7937097713013,714.7005615234375,21938700,351.78653267307425,354.82010620633076,350.5034666265244,354.8101806640625,5822000,184.87594800082087,185.23454418579348,181.03100592832718,183.05308532714844,29916700,272.4224928221831,275.5821757361664,271.6940700339416,275.5625,7919800,562.5007425503723,566.2148807919957,559.135093454538,566.1949462890625,2064100,243.31796980618805,244.34445851454996,241.01584434943877,243.6368865966797,48822500,355.010009765625,359.1000061035156,350.0199890136719,354.1099853515625,51631700,405.01228421128855,407.59325090478893,403.52326846051176,406.6402893066406,21423100
2025-02-19,139.4718625554808,141.32136300101118,137.18249518803503,139.1919403076172,167536000,225.52000427246094,226.8300018310547,223.7100067138672,226.6300048828125,28566700,702.4591920318235,705.352458439168,693.7695281560459,702.1300048828125,17535500,354.1039638353811,355.22788726806755,352.27386997325067,353.3182373046875,4152300,183.35192561125757,184.73650242741212,182.8737872119756,184.5472412109375,19549400,274.0170835183605,275.8577710649427,272.87526005839027,274.8734436035156,7007200,565.0797291978369,568.2761174658987,564.2433309063329,566.08544921875,2459100,243.8262313730556,245.17162160901916,242.33134319523683,244.03550720214844,32204200,354.0,367.3399963378906,353.6700134277344,360.55999755859375,67094400,404.89319663470326,412.44745587382107,404.66486996411237,411.73272705078125,24114200
2025-02-20,139.99172108753137,140.62155375629743,136.75260126124348,140.0717010498047,143903600,224.77999877929688,225.1300048828125,221.80999755859375,222.8800048828125,30001700,695.6550803935475,703.9855971062905,692.0235484745193,693.2207641601562,12587400,353.3182711683415,354.2134215715549,347.18146287525934,348.603759765625,5697000,184.07906552714084,184.587070455128,182.00717815142445,183.83999633789062,20441500,274.31237611058543,274.37143335649915,261.5751760608188,262.6185607910156,13846700,565.7369452739207,566.0854344236183,556.6655915950377,560.8876342773438,2181900,244.1052669318995,245.9389927126525,243.45747295470235,244.9922332763672,32316900,361.510009765625,362.29998779296875,348.0,354.3999938964844,45965400,413.0755545581438,417.07410775463984,410.3402184035009,413.91107177734375,23508700
2025-02-21,140.0017008694862,141.42132600995674,133.99334973043614,134.3932342529297,228217600,223.27999877929688,223.30999755859375,214.74000549316406,216.5800018310547,55323900,694.9566951444989,702.2296844827868,680.7698020105673,681.95703125,15660400,348.60377083198074,351.41855772041305,345.6099902812338,346.6543273925781,6924100,184.42769462228776,184.61695583425816,178.38138255149903,178.95912170410156,35199200,264.1147359559171,264.98094887675643,258.72061097387393,260.0986633300781,12835600,559.045423356651,562.4011050472905,554.216047138634,555.14208984375,2256100,245.11182656230832,247.84249441981407,244.38431857946645,244.71319580078125,53197400,353.44000244140625,354.9800109863281,334.4200134277344,337.79998779296875,74058600,415.11458446579724,415.8207899827264,405.71499358869687,406.03326416015625,27524800
2025-02-24,136.52266681200447,138.55211066034528,130.04444248958205,130.244384765625,251381100,217.4499969482422,217.72000122070312,212.4199981689453,212.7100067138672,42387600,684.6807257344343,685.6684089004975,660.9062419977378,666.572998046875,15677000,346.883086491482,348.91208596012905,345.49059659494884,347.9771423339844,5055900,181.28003655625,182.40561792977684,178.19212401815724,178.55072021484375,29854200,261.3290936687731,262.81543777965055,254.55691578411952,257.244140625,10372800,556.0581461171718,559.0753058249228,554.4250971818067,556.625732421875,1752500,244.0953010258401,248.01191597096326,243.58704451830639,246.25791931152344,51326400,338.1400146484375,342.3999938964844,324.70001220703125,330.5299987792969,76052300,406.3316944915949,407.1870941067446,397.1906962904959,401.8457336425781,26443700
2025-02-25,129.94445760453814,130.16439867421266,124.40597902043103,126.59537506103516,271428700,211.6300048828125,213.33999633789062,204.16000366210938,212.8000030517578,58958000,664.4180058682373,666.4433044201521,640.3642060071343,655.9677734375,20579700,349.4790030539056,350.69243851015074,344.1379080086866,350.19512939453125,6191900,177.3454308360551,178.04271218366185,174.0085088406691,174.73565673828125,41913400,258.120209112606,258.8781304675106,249.37937617494492,253.3658905029297,9608400,560.0511868136214,563.6358724523609,550.3425973681157,561.6344604492188,3609500,247.15485528022737,249.14803959700342,244.0753891604379,246.1981201171875,48013300,327.0199890136719,328.8900146484375,297.25,302.79998779296875,134228800,398.9611771958944,399.7768119064437,394.5846458623518,395.7782287597656,29387400
